File Name: 12_Sample12_device3_It_150kV_VDrain1V_VGate1V.dat;;;;
File Data: 15/12/2023;11:36:45;;;
7.74E+05;1.00E+00;6.27E-10;1.00E+00;-4.29E-11
7.75E+05;1.00E+00;6.27E-10;1.00E+00;-4.03E-11
7.75E+05;1.00E+00;6.26E-10;1.00E+00;-3.80E-11
7.76E+05;1.00E+00;6.26E-10;1.00E+00;-3.58E-11
7.76E+05;1.00E+00;6.25E-10;1.00E+00;-3.33E-11
7.77E+05;1.00E+00;6.25E-10;1.00E+00;-3.08E-11
7.77E+05;1.00E+00;1.38E-10;1.00E+00;-2.92E-11
7.78E+05;1.00E+00;2.19E-11;1.00E+00;-6.14E-12
7.78E+05;1.00E+00;1.63E-11;1.00E+00;-2.64E-12
7.79E+05;1.00E+00;1.47E-11;1.00E+00;-9.47E-13
7.79E+05;1.00E+00;1.41E-11;1.00E+00;-1.92E-13
7.80E+05;1.00E+00;1.36E-11;1.00E+00;3.95E-13
7.80E+05;1.00E+00;1.33E-11;1.00E+00;9.83E-13
7.81E+05;1.00E+00;1.33E-11;1.00E+00;1.22E-12
7.81E+05;1.00E+00;1.31E-11;1.00E+00;1.22E-12
7.82E+05;1.00E+00;1.30E-11;1.00E+00;1.41E-12
7.82E+05;1.00E+00;1.31E-11;1.00E+00;1.49E-12
7.83E+05;1.00E+00;1.29E-11;1.00E+00;1.59E-12
7.83E+05;1.00E+00;1.30E-11;1.00E+00;1.53E-12
7.84E+05;1.00E+00;1.31E-11;1.00E+00;1.58E-12
7.84E+05;1.00E+00;1.32E-11;1.00E+00;2.03E-12
7.85E+05;1.00E+00;1.31E-11;1.00E+00;1.96E-12
7.85E+05;1.00E+00;1.32E-11;1.00E+00;1.86E-12
7.86E+05;1.00E+00;1.31E-11;1.00E+00;1.64E-12
7.86E+05;1.00E+00;1.32E-11;1.00E+00;1.70E-12
7.87E+05;1.00E+00;1.32E-11;1.00E+00;1.62E-12
7.87E+05;1.00E+00;1.32E-11;1.00E+00;1.62E-12
7.88E+05;1.00E+00;1.32E-11;1.00E+00;1.69E-12
7.88E+05;1.00E+00;1.32E-11;1.00E+00;1.97E-12
7.89E+05;1.00E+00;1.32E-11;1.00E+00;1.98E-12
7.89E+05;1.00E+00;1.31E-11;1.00E+00;1.91E-12
7.90E+05;1.00E+00;1.32E-11;1.00E+00;2.08E-12
7.90E+05;1.00E+00;1.32E-11;1.00E+00;2.02E-12
7.91E+05;1.00E+00;1.31E-11;1.00E+00;2.12E-12
7.91E+05;1.00E+00;1.33E-11;1.00E+00;1.80E-12
7.92E+05;1.00E+00;1.33E-11;1.00E+00;1.90E-12
7.92E+05;1.00E+00;1.33E-11;1.00E+00;1.80E-12
7.93E+05;1.00E+00;1.32E-11;1.00E+00;2.04E-12
7.93E+05;1.00E+00;1.34E-11;1.00E+00;1.96E-12
7.94E+05;1.00E+00;1.33E-11;1.00E+00;2.05E-12
7.94E+05;1.00E+00;1.34E-11;1.00E+00;1.93E-12
7.95E+05;1.00E+00;1.34E-11;1.00E+00;2.06E-12
7.95E+05;1.00E+00;1.34E-11;1.00E+00;1.94E-12
7.96E+05;1.00E+00;1.32E-11;1.00E+00;2.14E-12
7.96E+05;1.00E+00;1.34E-11;1.00E+00;2.22E-12
7.97E+05;1.00E+00;1.33E-11;1.00E+00;2.09E-12
7.97E+05;1.00E+00;1.35E-11;1.00E+00;2.15E-12
7.98E+05;1.00E+00;1.34E-11;1.00E+00;2.14E-12
7.98E+05;1.00E+00;1.36E-11;1.00E+00;2.21E-12
7.99E+05;1.00E+00;1.35E-11;1.00E+00;2.11E-12
7.99E+05;1.00E+00;1.35E-11;1.00E+00;1.93E-12
8.00E+05;1.00E+00;1.36E-11;1.00E+00;2.23E-12
8.00E+05;1.00E+00;1.36E-11;1.00E+00;2.15E-12
8.01E+05;1.00E+00;1.35E-11;1.00E+00;2.07E-12
8.01E+05;1.00E+00;1.36E-11;1.00E+00;2.14E-12
8.02E+05;1.00E+00;1.36E-11;1.00E+00;2.16E-12
8.02E+05;1.00E+00;1.35E-11;1.00E+00;2.03E-12
8.03E+05;1.00E+00;1.36E-11;1.00E+00;2.04E-12
8.03E+05;1.00E+00;1.35E-11;1.00E+00;2.12E-12
8.04E+05;1.00E+00;1.37E-11;1.00E+00;2.31E-12
8.04E+05;1.00E+00;1.38E-11;1.00E+00;2.47E-12
